Company Name,Deskripsi,Address,Telephone Number,Location
29711. PT Bintang Berlian Motor,,"Jl Tj Duren Raya 93, Tanjung Duren, Grogol Petamburan Jakarta",( 021 ) 5685031,Showroom mobil (baru)
29712. PT Bintang Kutai Motor,,"Jl Danau Sunter Utr Ruko Metro Sunter Bl A-1/25, Sunter Agung, Tanjung Priok Jakarta",( 021 ) 6512887,Showroom mobil (baru)
29713. Bintang Motor,,"Psr Mobil Kemayoran Bl V/9, Kemayoran, Kemayoran Jakarta",( 021 ) 6542935,Showroom mobil (baru)
29714. Bintang Utama Motor,,Psr Mobil Kemayoran Bl R/1 Jakarta,( 021 ) 6542865,Showroom mobil (baru)
29715. BMB Auto Car,,"Psr Mobil Kemayoran Tahap IV Bl X/12-15, Kemayoran, Kemayoran Jakarta",( 021 ) 6540740,Showroom mobil (baru)
29716. PT BMW Indonesia,,Jl Jend Sudirman 28 Wisma GKBI Jakarta,( 021 ) 30007700,Showroom mobil (baru)
29717. Borobudur Megah Motor,,"Jl Dermaga Raya 44, Bali Mester, Jatinegara Jakarta",( 021 ) 8616461,Showroom mobil (baru)
29718. PT Bosowa Berlian Motor,,Jl Imam Bonjol 61 BBD Plaza Lt Jakarta,( 021 ) 2304041,Showroom mobil (baru)
29719. PT Buana Alexander Trada,,"Jl Margonda Raya 373 RT 002/08, Pondok Cina, Beji Jakarta",( 021 ) 7872379,Showroom mobil (baru)
29720. PT Buana Indomobil Trada,,Jl Letjen Haryono MT Kav 8 Wis Jakarta,( 021 ) 8564821,Showroom mobil (baru)
29721. Buana Motor,,"Jl Ciputat Raya 9, Pondok Pinang, Kebayoran Lama Jakarta",( 021 ) 75816867,Showroom mobil (baru)
29722. PT Buanamobil Sentral Trada,,"Jl Arjuna 131 RT 001/01, Grogol, Grogol Petamburan Jakarta",( 021 ) 5669955,Showroom mobil (baru)
29723. PT Bumen Redja Abadi,,Jl Prof Dr Latumenten 5 Jakarta,( 021 ) 6312381,Showroom mobil (baru)
29724. PT Bumi Jaya Kreasindo Motor,,Jl Kamal Raya 25 Jakarta,( 021 ) 5418971,Showroom mobil (baru)
29725. PT Bypassindo Jayaindah,,"Jl Jend A Yani Kav 52, Cempaka Putih Timur, Cempaka Putih Jakarta",( 021 ) 4207757,Showroom mobil (baru)
29726. PT Cahaya Citra Sahabat,,"Jl Sultan Iskandar Muda 99 D, Pondok Pinang, Kebayoran Lama Jakarta",( 021 ) 7238358,Showroom mobil (baru)
29727. Cahaya Prima Motor,,Psr Mobil Kemayoran Bl-S/50-51 Jakarta,( 021 ) 6540734,Showroom mobil (baru)
29728. PT Cahya Prima Manunggal,,Jl Balikpapan Raya 9-A-B-C Jakarta,( 021 ) 3845678,Showroom mobil (baru)
29729. PT Cahya Prima Persada,,Jl Mampang Prapatan Raya 20 RT Jakarta,( 021 ) 7985678,Showroom mobil (baru)
29730. PT Cakra Transindomas,,"Jl Jembatan Tiga 36 CU-CV, Pejagalan, Penjaringan Jakarta",( 021 ) 6603293,Showroom mobil (baru)
29731. PT Cakrawala Automotif Rabhasa,,"Jl Denpasar Raya Kav 12 Bl D/2, Karet Kuningan, Setia Budi Jakarta",( 021 ) 2522292,Showroom mobil (baru)
29732. Cakrawala Motor,,Jl Guntur 88 RT 001/01 Jakarta,( 021 ) 8280243,Showroom mobil (baru)
29733. PT Capela Dinamika Nusantara,,Jl Krekot Dlm Bl E/10 RT 001/0 Jakarta,( 021 ) 34830473,Showroom mobil (baru)
29734. PT Car And Cars Indonesia,,"Jl Pluit Slt Raya 8-A, Penjaringan, Penjaringan Jakarta",( 021 ) 6619696,Showroom mobil (baru)
29735. PT Car Assist Indonesia,,Jl Danau Sunter Brt Bl A-4/4 Jakarta,( 021 ) 64710262,Showroom mobil (baru)
29736. CBU Auto Gallery,,"Jl Boulevard Bukit Gading Raya Gading Auto Center GF 7,8,9, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 45865208,Showroom mobil (baru)
29737. Central Mobil,,"Jl Boulevard Raya 1 Kelapa Gading A X C Unit 9, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 4517433,Showroom mobil (baru)
29738. PT Central Olympindo Auto,,Jl RS Fatmawati 1100 Jakarta,( 021 ) 7505721,Showroom mobil (baru)
29739. PT Central Olympindo Plaza,,"Jl Danau Sunter Brt Bl A-1/8, Sunter Agung, Tanjung Priok Jakarta",( 021 ) 6401154,Showroom mobil (baru)
29740. PT Central Sole Agency,,Jl Letjen Haryono MT Kav 9 Wis Jakarta,( 021 ) 8573535,Showroom mobil (baru)
29741. Champ Motor,,"Psr Mobil Kemayoran Bl S/7, Gunung Sahari Utara, Sawah Besar Jakarta",( 021 ) 6542346,Showroom mobil (baru)
29742. Chrisman Mobil,,"Jl Boulevard Tmr Raya Bursa Mobil Kelapa Gading Bl M-1/19, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 45846740,Showroom mobil (baru)
29743. PT Cideng Auto Raya,,Jl Cideng Tmr 30-C Jakarta,( 021 ) 6348090,Showroom mobil (baru)
29744. Cipinang Jaya Motor,,Jl Raya Cipinang Jaya 2-A Jakarta,( 021 ) 8199704,Showroom mobil (baru)
29745. PT Cipta Jaya Mobilindo,,"Jl Kom L Yos Sudarso 19, Koja Selatan, Koja Jakarta",( 021 ) 4303210,Showroom mobil (baru)
29746. PT Cipta Prima Autoraya,,Jl Sultan Iskandar Muda 1-A RT Jakarta,( 021 ) 7269969,Showroom mobil (baru)
29747. PT Citi Mobil,,"Jl Raya Boulevard Tmr Bl ND-1/8, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 45843305,Showroom mobil (baru)
29748. PT Citra Asri Buana,,Jl Raya Kebayoran Lama 2 Jakarta,( 021 ) 5303747,Showroom mobil (baru)
29749. Citra Batu Tulis,,"Jl Batu Tulis Raya 32 RT 007/03, Kebon Kelapa, Gambir Jakarta",( 021 ) 3849181,Showroom mobil (baru)
29750. PT Citra Mega Mobilindo,,"Jl Cideng Brt 1 AA, Duri Pulo, Gambir Jakarta",( 021 ) 6341673,Showroom mobil (baru)
29751. PT Citra Mitratama Sejati,,Jl KH Hasyim Ashari 46-B Jakarta,( 021 ) 6332603,Showroom mobil (baru)
29752. PT Citra Nusa Wahana,,"Jl Arjuna Kav 89, Tomang, Grogol Petamburan Jakarta",( 021 ) 5656791,Showroom mobil (baru)
29753. PT Citra Sekawan,,"Jl Boulevard Tmr Raya Bl ZA/3, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 4526723,Showroom mobil (baru)
29754. PT Citramandiri Sinarsejahtera,,Jl RS Fatmawati Kompl Duta Mas Jakarta,( 021 ) 7220778,Showroom mobil (baru)
29755. PT Ciwangi Berlian Motors,,Jl Ciputat Raya 155 Jakarta,( 021 ) 7401448,Showroom mobil (baru)
29756. Classic Auto Gallery,,"Jl Laks Yos Sudarso Kav 48 Bl E/8, Sunter Agung, Tanjung Priok Jakarta",( 021 ) 6508060,Showroom mobil (baru)
29757. Classic Jaya Show Room,,Jl Dermaga Raya Bl B-5/2 A Jakarta,( 021 ) 86602780,Showroom mobil (baru)
29758. PT Daimler Chrysler Distributor Indonesia,,Jl Imam Bonjol 80 Deutsche Ban Jakarta,( 021 ) 3162070,Showroom mobil (baru)
29759. PT Danamas Cahaya Abadi,,"Jl Mangga Besar Raya 67 CD, Tamansari, Taman Sari Jakarta",( 021 ) 6282411,Showroom mobil (baru)
29760. Dandi Motor,,"Jl Raya Bekasi Km 23/61-A, Cakung Barat, Cakung Jakarta",( 021 ) 46827870,Showroom mobil (baru)
29761. PT Dara Harna Indah,,"Jl Kebayoran Lama 80 RT 005/01, Cipulir, Kebayoran Lama Jakarta",( 021 ) 53690526,Showroom mobil (baru)
29762. David Jaya Motor,,Jl Otto Iskandardinata III Km Jakarta,( 021 ) 85911764,Showroom mobil (baru)
29763. PT Dayaguna Motor Indonesia,,"Jl Bukit Gading Raya Kompl Bukit Gading Indah Bl O/12, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 45842793,Showroom mobil (baru)
29764. UD Dealer Mobil,,"Jl KH Samanhudi 51, Pasar Baru, Sawah Besar Jakarta",( 021 ) 3805075,Showroom mobil (baru)
29765. PT Delaga Jaya Motor,,"Jl Batu Tulis 10/9, Kebon Kelapa, Gambir Jakarta",( 021 ) 3455133,Showroom mobil (baru)
29766. PT Dermaga Tamamulia Motor,,Jl Garuda 41-A Jakarta,( 021 ) 4202288,Showroom mobil (baru)
29767. PT DF Subaru,,"Jl Boulevard Brt Raya Ruko Inkopal Bl A/17, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 45851900,Showroom mobil (baru)
29768. PT Dian Mobil,,"Jl Askes UI 8, Tugu, Cimanggis Jakarta",( 021 ) 8724356,Showroom mobil (baru)
29769. PT Dian Motor,,"Jl Pahlawan Revolusi 6 RT 001/03, Pondok Bambu, Duren Sawit Jakarta",( 021 ) 8613740,Showroom mobil (baru)
29770. PT Dipo Angkasa Motor,,Jl Pluit Slt 1-C Jakarta,( 021 ) 6602051,Showroom mobil (baru)
29771. PT Dipo Service,,"Jl Jend A Yani Kav 87, Kayu Putih, Pulo Gadung Jakarta",( 021 ) 4892081,Showroom mobil (baru)
29772. PT Djakarta Motor Co,,"Jl Lodan Raya 2, Ancol, Pademangan Jakarta",( 021 ) 6922845,Showroom mobil (baru)
29773. DK Jaya Motor,,"Jl Batu Tulis Raya 15, Kebon Kelapa, Gambir Jakarta",( 021 ) 3519040,Showroom mobil (baru)
29774. Dongil Nusantara Motor,,Jl Pluit Karang Cantik X 4 Jakarta,( 021 ) 6678404,Showroom mobil (baru)
29775. PT DS Motor,,"Jl Bungur Besar Raya 18 RT 010/01, Gunung Sahari Selatan, Kemayoran Jakarta",( 021 ) 4240772,Showroom mobil (baru)
29776. PD Dua Sekawan Motor,,"Psr Mobil Kemayoran Bl S/8, Kemayoran, Kemayoran Jakarta",( 021 ) 6540829,Showroom mobil (baru)
29777. Dunia Karunia Mobil,,"Psr Mobil Kemayoran Bl Q/5, Kemayoran, Kemayoran Jakarta",( 021 ) 6546942,Showroom mobil (baru)
29778. Dunia Kurnia,,"Psr Mobil Kemayoran Bl Q/5, Gunung Sahari Utara, Sawah Besar Jakarta",( 021 ) 6546173,Showroom mobil (baru)
29779. PT Duta Motor,,Jl Pecenongan 67 F-G-H Jakarta,( 021 ) 3440088,Showroom mobil (baru)
29780. PT Duta Pratama Jaya Motor,,Jl KH Hasyim Ashari 8 Jakarta,( 021 ) 63864939,Showroom mobil (baru)
29781. PT Dwi Perkasa Mobiltama,,"Jl Bandengan Utr 11 B, Pekojan, Tambora Jakarta",( 021 ) 6907538,Showroom mobil (baru)
29782. PT Dwindo Berlian Samjaya,,Jl MH Thamrin Kompl Bintaro Ja Jakarta,( 021 ) 7458383,Showroom mobil (baru)
29783. PT Eben Haezer Auto,,"Jl Boulevard Tmr Raya Bl M/10 Bursa Mobil 1 Bl M/10, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 45846738,Showroom mobil (baru)
29784. PT Edmoe Technology,,"Jl Duri Utama Raya 26 RT 003/07, Duri Kepa, Kebon Jeruk Jakarta",( 021 ) 5635828,Showroom mobil (baru)
29785. PT Ekonosindo,,"Jl Majapahit 18 22 Kompl Majapahit Permai Bl B/114, Petojo Selatan, Gambir Jakarta",( 021 ) 3806503,Showroom mobil (baru)
29786. Eksekutif Auto Graha,,"Jl Cideng Tmr 10-A, Petojo Selatan, Gambir Jakarta",( 021 ) 6321552,Showroom mobil (baru)
29787. PT Eldimo Prima,,Jl Daan Mogot Km 11/57 Jakarta,( 021 ) 6193667,Showroom mobil (baru)
29788. Elite Motor,,"Jl Gn Sahari XII 2-4, Gunung Sahari Utara, Sawah Besar Jakarta",( 021 ) 6393134,Showroom mobil (baru)
29789. PT Eurokars Chrisdeco Utama,,Jl Sultan Iskandar Muda 51 Jakarta,( 021 ) 7258000,Showroom mobil (baru)
29790. PT Euromobil Indonesia,,"Jl Tanah Abang II 83, Petojo Selatan, Gambir Jakarta",( 021 ) 3854827,Showroom mobil (baru)
29791. PT Exclusive Jaya Perkasa,,Jakarta,( 0 ),Showroom mobil (baru)
29792. PT Fajar Aneka Terang,,Jl RS Fatmawati 49 Jakarta,( 021 ) 7506115,Showroom mobil (baru)
29793. Family Motor 7,,"Jl I Gusti Ngurah Rai 9, Cipinang Muara, Jatinegara Jakarta",( 021 ) 85902249,Showroom mobil (baru)
29794. Family Motor 88,,"Jl I Gusti Ngurah Rai 82, Klender, Duren Sawit Jakarta",( 021 ) 86607710,Showroom mobil (baru)
29795. PT Fasa Agung Perdana,,"Jl Raya Kalimalang Kompl Billy & Moon Bl M-1/1-A, Jaka Sampurna, Bekasi Barat Jakarta",( 021 ) 8641550,Showroom mobil (baru)
29796. Fatmawati Jaya Motor,,"Jl Sultan Iskandar Muda 3, Pondok Pinang, Kebayoran Lama Jakarta",( 021 ) 7237747,Showroom mobil (baru)
29797. PT Federal Mobil Mustika,,Jl Agung Tmr IX Bl OI/25-26 Jakarta,( 021 ) 6510283,Showroom mobil (baru)
29798. PT Fikina Motor,,"Jl Sunter Raya 35, Sunter Agung, Tanjung Priok Jakarta",( 021 ) 6501191,Showroom mobil (baru)
29799. PT Fontana Indah Motor,,"Jl Gn Sahari XI 21 Gg Lilin, Gunung Sahari Utara, Sawah Besar Jakarta",( 021 ) 6250053,Showroom mobil (baru)
29800. PT Forbitas Intitama Prima,,"Jl Batu Tulis Raya 13, Kebon Kelapa, Gambir Jakarta",( 021 ) 3841040,Showroom mobil (baru)
29801. PT Ford Motor Indonesia,,Jl Letjen Haryono MT Kav 8 Wis Jakarta,( 021 ) 8564842,Showroom mobil (baru)
29802. PT Gading Millennindo Autopoint,,"Jl Raya Boulevard Tmr Kompl Kelapa Gading Permai Bl M-1/15, Pegangsaan Dua, Kelapa Gading Jakarta",( 021 ) 45844178,Showroom mobil (baru)
29803. Gading Mobil,,"Psr Mobil Kemayoran Bl S/62, Kemayoran, Kemayoran Jakarta",( 021 ) 6540718,Showroom mobil (baru)
29804. CV Gading Motor,,"Jl Boulevard Tmr Raya Bl ND-1/12, Pegangsaan Dua, Kelapa Gading Jakarta",( 021 ) 45842813,Showroom mobil (baru)
29805. PT Gading Prima Autoland,,"Jl Boulevard Brt Raya Bl XB/1-2, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 4501858,Showroom mobil (baru)
29806. PT Gading Prima Perkasa,,"Kompl Kota Taman Bintaro Jaya CBD 3 & 5 Sektor VII Bl A/2, Pondok Aren, Pondok Aren Jakarta",( 021 ) 7457231,Showroom mobil (baru)
29807. PT Gambir Anom Mobil,,"Jl Boulevard Raya 1 Kelapa Gading A X C Unit 6, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 4517034,Showroom mobil (baru)
29808. Ganesha Auto,,"Jl Boulevard Raya Kelapa Gading A X C Unit 8, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 4517269,Showroom mobil (baru)
29809. PT Garansindo Inter Global,,Jl Tmn Margasatwa 25 Jakarta,( 021 ) 78831551,Showroom mobil (baru)
29810. Garuda Auto Mobil,,Jl Garuda 70 Jakarta,( 021 ) 4259119,Showroom mobil (baru)
29811. PT Garuda Mataram Motor,,Jl Letjen Haryono MT Kav 11 Jakarta,( 021 ) 8582834,Showroom mobil (baru)
29812. PT Gema Mora,,Jl Panaitan 103 Jakarta,( 021 ) 43908855,Showroom mobil (baru)
29813. Gemilang Motor,,"Jl Kemayoran Psr Mobil Kemayoran Bl S/11 A-B, Gunung Sahari Utara, Sawah Besar Jakarta",( 021 ) 6544831,Showroom mobil (baru)
29814. Giri Indah PO,,Jl Cucut 21 RT 007/08 Jakarta,( 021 ) 43901503,Showroom mobil (baru)
29815. GK Auto,,"Jl Tj Duren Raya 11, Tanjung Duren, Grogol Petamburan Jakarta",( 021 ) 5600346,Showroom mobil (baru)
29816. Glamour Autosport,,"Jl Sultan Iskandar Muda 9 RT 002/05, Kebayoran Lama Selatan, Kebayoran Lama Jakarta",( 021 ) 7248750,Showroom mobil (baru)
29817. PT Global Auto Motor,,"Jl Gereja Ayam 8, Pasar Baru, Sawah Besar Jakarta",( 021 ) 3813388,Showroom mobil (baru)
29818. CV GM Satu Motor,,Jl Jend Basuki Rachmat 38 Jakarta,( 021 ) 86602872,Showroom mobil (baru)
29819. PT Golden Gate Idolube,,"Jl Radio Dlm Raya 5-7, Rawa Barat, Kebayoran Baru Jakarta",( 021 ) 7201007,Showroom mobil (baru)
29820. Gracia Automobile,,Psr Mobil Kemayoran Bl-S/10 Jakarta,( 021 ) 6540834,Showroom mobil (baru)
29821. PT Graha Motor,,Jl Jend Basuki Rachmat 38 Jakarta,( 021 ) 86602872,Showroom mobil (baru)
29822. PT Gran Auto,,Jl Warung Buncit Raya 37 RT 00 Jakarta,( 021 ) 79193281,Showroom mobil (baru)
29823. Grand Auto,,"Psr Mobil Kemayoran Bl Q/6-7, Gunung Sahari Selatan, Kemayoran Jakarta",( 021 ) 65851062,Showroom mobil (baru)
29824. PT Grandauto Dinamika,,Jl Letjen S Parman Kav N-4 Jakarta,( 021 ) 7510403,Showroom mobil (baru)
29825. GSM,,"Kota Baru Bandar Kemayoran Psr Mobil Kemayoran Bl T/11, Gunung Sahari Selatan, Kemayoran Jakarta",( 021 ) 6543972,Showroom mobil (baru)
29826. GSM Pemolesan Mobil,,Jl Cabe Raya 45 Jakarta,( 021 ) 7430038,Showroom mobil (baru)
29827. PT GT Mobil,,Jl Boulevard Brt Raya Bl A/6 Jakarta,( 021 ) 4524624,Showroom mobil (baru)
29828. GTS Mobilindo,,Psr Mobil Kemayoran Bl V/7 Jakarta,( 021 ) 6542845,Showroom mobil (baru)
29829. PT Guna Megah Sukses,,"Jl Pejuangan 8, Kebon Jeruk, Kebon Jeruk Jakarta",( 021 ) 5321867,Showroom mobil (baru)
29830. PT Gunjati Mobil,,"Jl Cideng Brt 67, Cideng, Gambir Jakarta",( 021 ) 3500567,Showroom mobil (baru)
29831. PD Gustama Motor,,Jl Raya Pasar Minggu 23 Jakarta,( 021 ) 7986331,Showroom mobil (baru)
29832. PT Hadji Kalla,,"Jl HR Rasuna Said Kav 1 Menara Imperium Lt 15 Suite C, Guntur, Setia Budi Jakarta",( 021 ) 8354204,Showroom mobil (baru)
29833. Hamas Mobil,,"Jl I Gusti Ngurah Rai 77 RT 002/16, Klender, Duren Sawit Jakarta",( 021 ) 86605240,Showroom mobil (baru)
29834. PT Handal Mobilindo,,Jl Kalimalang Raya 33 A-B Jakarta,( 021 ) 8655141,Showroom mobil (baru)
29835. PT Handijaya Buana Trada,,"Jl Gn Sahari Raya 34, Gunung Sahari Utara, Sawah Besar Jakarta",( 021 ) 64710349,Showroom mobil (baru)
29836. PT Handijaya Sukatama,,"Jl Danau Sunter Brt Bl A-1/7, Sunter Agung, Tanjung Priok Jakarta",( 021 ) 6403740,Showroom mobil (baru)
29837. Haq Motor,,"Jl Balikpapan I 43 RT 007/05, Petojo Utara, Gambir Jakarta",( 021 ) 6335414,Showroom mobil (baru)
29838. Harapan Baru Motor,,Jl RS Fatmawati 57-C Jakarta,( 021 ) 7503599,Showroom mobil (baru)
29839. PT Harimaumas Kayaraya Mobil,,"Jl Ir H Juanda 1 Bl 8, Cipayung, Ciputat Jakarta",( 021 ) 7422932,Showroom mobil (baru)
29840. Hartono Jaya Motor,,"Jl Tmn Margasatwa 9 C, Jati Padang, Pasar Minggu Jakarta",( 021 ) 78834210,Showroom mobil (baru)
29841. PT Hartono Raya Motor,,"Jl Daan Mogot Km 1 99, Jelambar, Grogol Petamburan Jakarta",( 021 ) 5605200,Showroom mobil (baru)
29842. HDI Mobilindo,,"Psr Mobil Kemayoran Bl S/4-5, Kemayoran, Kemayoran Jakarta",( 021 ) 6540725,Showroom mobil (baru)
29843. Hiro Mobilindo,,"Jl Pecenongan Raya 34, Kebon Kelapa, Gambir Jakarta",( 021 ) 3857782,Showroom mobil (baru)
29844. PT Hyundai Indonesia Motor,,Jl Kb Sirih 17-19 Ged Bimantar Jakarta,( 021 ) 3154950,Showroom mobil (baru)
29845. PT Hyundai Mobil Indonesia,,Jl P Jayakarta 139 Jakarta,( 021 ) 6003037,Showroom mobil (baru)
29846. Hyundai Motor,,Jl P Jayakarta 139 Jakarta,( 021 ) 6003037,Showroom mobil (baru)
29847. Ilham Berlian Motor,,Jl Kalimalang Raya 14 Jakarta,( 021 ) 8629116,Showroom mobil (baru)
29848. PT Imora Motor,,Jl P Jayakarta 50 Ged Imora Lt Jakarta,( 021 ) 6260589,Showroom mobil (baru)
29849. PT IN-N-Out Auto,,"Jl Sultan Iskandar Muda 8-P, Pondok Pinang, Kebayoran Lama Jakarta",( 021 ) 72794819,Showroom mobil (baru)
29850. PT Inamora,,Jl Pulo Gebang 78 RT 003/11 Jakarta,( 021 ) 4805247,Showroom mobil (baru)
29851. PT Indahtama,,"Jl Boulevard Tmr Raya Bursa Mobil 1 Bl M-1/23, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 45844175,Showroom mobil (baru)
29852. Indo Auto,,Psr Mobil Kemayoran Bl-S/56 Jakarta,( 021 ) 6540824,Showroom mobil (baru)
29853. PT Indo Millenium Succes Record,,"Jl HR Rasuna Said Kav C-17 Menara Gracia Ground Floor & Lt 8, Setiabudi, Setia Budi Jakarta",( 021 ) 5201888,Showroom mobil (baru)
29854. PT Indobuana Autoraya,,Jl Letjen Haryono MT Kav 9 Wis Jakarta,( 021 ) 8564774,Showroom mobil (baru)
29855. PT Indocitra Buana,,Jl Letjen MT Haryono Kav 8 Wis Jakarta,( 021 ) 8191555,Showroom mobil (baru)
29856. PT Indomobil Multi Trada,,Jl MH Thamrin Kav CBD Kompl Bi Jakarta,( 021 ) 7455901,Showroom mobil (baru)
29857. PT Indomobil Niaga International,,Jl Letjen MT Haryono Kav 8 Wis Jakarta,( 021 ) 8564530,Showroom mobil (baru)
29858. PT Indomobil Prada Nasional,,Jl Arteri Kelapa Dua 30 Jakarta,( 021 ) 5362477,Showroom mobil (baru)
29859. PT Indomobil Prima Niaga,,Jl Danau Sunter Slt Bl O-3/55- Jakarta,( 021 ) 6505162,Showroom mobil (baru)
29860. PT Indomobil,,Jl Pantai Indah Slt I Bl ST/A Jakarta,( 021 ) 5881317,Showroom mobil (baru)
29861. PT Indomobil Trada Nasional,,Jl Arteri Kelapa Dua 30 Jakarta,( 021 ) 5362477,Showroom mobil (baru)
29862. PT Indomobil Wahana Trada,,Jl Letjen MT Haryono Kav 10 Wi Jakarta,( 021 ) 8584488,Showroom mobil (baru)
29863. PT Indonesian Republic Motor Company,,"Jl Mt Haryono Kav29-30, Tebet Barat, Tebet Jakarta",( 021 ) 8294830,Showroom mobil (baru)
29864. PT Indosentosa Trada,,Jl RS Fatmawati 60 Jakarta,( 021 ) 75911088,Showroom mobil (baru)
29865. PT Indual Motor,,"Jl Boulevard Raya Kompl Kelapa Gading Permai Bl M-1/9, Pegangsaan Dua, Kelapa Gading Jakarta",( 021 ) 45846737,Showroom mobil (baru)
29866. PT Inremco,,"Jl Letjen MT Haryono Kav 5-7 Ged Inremco, Kebon Baru, Tebet Jakarta",( 021 ) 8301105,Showroom mobil (baru)
29867. Interauto,,"Jl Sultan Iskandarmuda 9 F-G, Kebayoran Lama Selatan, Kebayoran Lama Jakarta",( 021 ) 7258170,Showroom mobil (baru)
29868. Inti Jaya Motor,,"Psr Mobil Kemayoran Bl S/66, Kemayoran, Kemayoran Jakarta",( 021 ) 6540848,Showroom mobil (baru)
29869. PT Inti Karya Megah,,Jl P Jayakarta 133 Jakarta,( 021 ) 6295919,Showroom mobil (baru)
29870. Inti Perkasa Motor,,Jl KH Hasyim Ashari 7-A RT 001 Jakarta,( 021 ) 63864673,Showroom mobil (baru)
29871. PT Istana Kebayoran Raya Motor,,Jl Sultan Iskandar Muda Kav 8 Jakarta,( 021 ) 7223366,Showroom mobil (baru)
29872. PT Istana Kemakmuran Motor,,Jl Daan Mogot 6 Ged IKM Lt 1-2 Jakarta,( 021 ) 5644888,Showroom mobil (baru)
29873. PD Istana Mobil,,"Jl Pekalongan 12 A, Menteng, Menteng Jakarta",( 021 ) 31931131,Showroom mobil (baru)
29874. PT Isuzu Astra Motor Indonesia,,"Jl Danau Sunter Utr Kav 30 Bl O-3, Sunter Agung, Tanjung Priok Jakarta",( 021 ) 6501000,Showroom mobil (baru)
29875. Ivans Motor,,Jl Sultan Iskandar Muda 27 Jakarta,( 021 ) 7292888,Showroom mobil (baru)
29876. J88 Motor,,Jl Boulevard Bukit Gading Raya Jakarta,( 021 ) 45865292,Showroom mobil (baru)
29877. Jakarta Cherokee Centre,,"Jl Radio Dlm Raya 80, Gandaria Utara, Kebayoran Baru Jakarta",( 021 ) 7262442,Showroom mobil (baru)
29878. Jakarta Motor,,"Jl S Wiryopranoto 16-A, Kebon Kelapa, Gambir Jakarta",( 021 ) 3458787,Showroom mobil (baru)
29879. Japan Auto Gallery,,"Jl Boulevard Bukit Gading Raya Gading Auto Center GF 23,23A,25, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 45865215,Showroom mobil (baru)
29880. Jason Auto,,"Jl Raya Boulevard Tmr Bl ZA/5, Pegangsaan Dua, Kelapa Gading Jakarta",( 021 ) 4526715,Showroom mobil (baru)
29881. PT Jati Makmur Abadi,,"Jl Raya Pasar Minggu Km 17/10 RT 001/07, Kalibata, Pancoran Jakarta",( 021 ) 7971110,Showroom mobil (baru)
29882. PT Java Motors,,Jl Kramat Raya 17 Jakarta,( 021 ) 31927477,Showroom mobil (baru)
29883. Jaya Abadi Motor,,"Jl KH Hasyim Ashari 13-A, Cideng, Gambir Jakarta",( 021 ) 6305193,Showroom mobil (baru)
29884. Jaya Indah Group,,"Jl Radio Dlm Raya 125, Gandaria Utara, Kebayoran Baru Jakarta",( 021 ) 7398213,Showroom mobil (baru)
29885. Jaya Mandiri Mobilindo,,Jl Daan Mogot Raya Bl A-4/119 Jakarta,( 021 ) 5684023,Showroom mobil (baru)
29886. Jaya Mitra Motor,,Jl Jatiwaringin Raya 3 RT 006/ Jakarta,( 021 ) 84976482,Showroom mobil (baru)
29887. PT Jaya Niaga Raya Metropolitan,,"Jl Balikpapan Raya 4-ABCD, Petojo Utara, Gambir Jakarta",( 021 ) 6321668,Showroom mobil (baru)
29888. Jaya Putra Motor,,"Jl Pd Kacang 48 RT 002/03, Pondok Kacang Barat, Pondok Aren Jakarta",( 021 ) 73447041,Showroom mobil (baru)
29889. Jaya Sentosa Motor,,Psr Mobil Kemayoran Bl P/5 Jakarta,( 021 ) 6540483,Showroom mobil (baru)
29890. PT Jayarama Arta Roda,,"Jl KH Samanhudi 17, Pasar Baru, Sawah Besar Jakarta",( 021 ) 3500777,Showroom mobil (baru)
29891. PT Jayatama Eka Persada,,Jl Jend Sudirman Kav 52-53 Kaw Jakarta,( 021 ) 52897015,Showroom mobil (baru)
29892. Jess Jaya Motor,,"Psr Mobil Kemayoran Bl Y/3, Kemayoran, Kemayoran Jakarta",( 021 ) 65861581,Showroom mobil (baru)
29893. Jiwa Anugerah Mobilindo,,Jl Arteri Pondok Indah Jakarta,( 021 ) 72799409,Showroom mobil (baru)
29894. JJ Mobil,,"Psr Mobil Kemayoran Bl S/65, Kemayoran, Kemayoran Jakarta",( 021 ) 6540884,Showroom mobil (baru)
29895. PT Juda Teruna,,"Jl Bandengan Slt 82, Pejagalan, Penjaringan Jakarta",( 021 ) 6690571,Showroom mobil (baru)
29896. PT Kalatham,,Jl Raden Saleh I 15-B Jakarta,( 021 ) 31922187,Showroom mobil (baru)
