Company Name,Deskripsi,Address,Telephone Number,Location
2716. Rembo,,"Jl Cideng Tmr 6 C, Petojo Utara, Gambir Jakarta",( 021 ) 6315128,Mobil bekas
2717. Rays Auto,,"Jl Kemayoran Psr Mobil Kemayoran Bl Q/3, Gunung Sahari Selatan, Kemayoran Jakarta",( 021 ) 6546950,Mobil bekas
2718. Rama Jaya Mobilindo,,"Jl S Wiryopranoto 30-36 Wisma Sawah Besar 99-A, Maphar, Taman Sari Jakarta",( 021 ) 6260996,Mobil bekas
2719. Rajawali Motor,,"Jl Batu Ceper Raya 85, Gambir, Gambir Jakarta",( 021 ) 3456860,Mobil bekas
2720. PT Raja Lubrindo,,Jl Radio Dlm Raya 51 Jakarta,( 021 ) 7253811,Mobil bekas
2721. PT Rahmat Global,,"Jl Tl Betung 7, Menteng, Menteng Jakarta",( 021 ) 31923983,Mobil bekas
2722. Quantum Auto Prima,,Jl KH Hasyim Ashari 18-A Jakarta,( 021 ) 6327416,Mobil bekas
2723. Putra Tunggal,,"Jl Boulevard Tmr Raya Bursa Mobil 3 Bl NC-1/7, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 45844190,Mobil bekas
2724. PT Putra Prima,,"Jl Danau Sunter Utr Bl B-1 B/6, Sunter Agung, Tanjung Priok Jakarta",( 021 ) 6405218,Mobil bekas
2725. Putra Jaya Motor,,"Jl Industri Raya 17-E, Gunung Sahari Utara, Sawah Besar Jakarta",( 021 ) 6006403,Mobil bekas
2726. Putra Jaya Mobil,,"Jl Kota Baru Bandar Kemayoran Bl C-9/S-79, Kemayoran, Kemayoran Jakarta",( 021 ) 6540850,Mobil bekas
2727. Putra Ideal Motor,,Jl KH Samanhudi 10-E Jakarta,( 021 ) 3853619,Mobil bekas
2728. PT Putra Harapan Motor,,Jl Batu Ceper 12-C Jakarta,( 021 ) 3446448,Mobil bekas
2729. CV Puri Citra Asia Mobil,,Kota Baru Bandar Kemayoran Bl Jakarta,( 021 ) 6540802,Mobil bekas
2730. PSM Mobil,,"Jl Raya Jatinegara Brt 179 A, Bali Mester, Jatinegara Jakarta",( 021 ) 8502780,Mobil bekas
2731. PT Prima Mobil,,Jl Arteri Pd Indah 17-G Jakarta,( 021 ) 7209626,Mobil bekas
2732. Prima Mobil,,"Psr Mobil Kemayoran Bl S/9, Gunung Sahari Selatan, Kemayoran Jakarta",( 021 ) 65851063,Mobil bekas
2733. PT Pratama Motor,,"Jl Jend Basuki Rachmat 69, Pondok Bambu, Duren Sawit Jakarta",( 021 ) 86603880,Mobil bekas
2734. Platinum Motor,,Psr Mobil Kemayoran Bl P/8 Jakarta,( 021 ) 6540937,Mobil bekas
2735. Platinum Mobil,,"Jl Boulevard Tmr Raya Bursa Mobil Kelapa Gading III Bl ND-1/16, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 45842672,Mobil bekas
2736. Pemuda Berlian Motor,,Jl Pemuda 77 RT 001/08 Jakarta,( 021 ) 4722269,Mobil bekas
2737. Pelangi Tiga Motor,,Jl Margonda Raya 424 Jakarta,( 021 ) 78880626,Mobil bekas
2738. PT Pecenongan Jaya Motor,,"Jl Batu Tulis I 10, Kebon Kelapa, Gambir Jakarta",( 021 ) 3857676,Mobil bekas
2739. Oto 568,,"Jl Kemayoran Psr Mobil Kemayoran Bl Z/11, Kemayoran, Kemayoran Jakarta",( 021 ) 65861524,Mobil bekas
2740. Omega Motor,,"Jl Laks L RE Martadinata 36 D, Cipayung, Ciputat Jakarta",( 021 ) 7430732,Mobil bekas
2741. Novita Rezky Motor,,Jl Rawamangun Tmr 16 RT 002/12 Jakarta,( 021 ) 4899657,Mobil bekas
2742. Norman Mobil,,"Jl Kemayoran Psr Mobil Kemayoran Bl S/53-54, Gunung Sahari Selatan, Kemayoran Jakarta",( 021 ) 6540788,Mobil bekas
2743. Nivana Motor,,Jl RS Fatmawati 98-A Jakarta,( 021 ) 7508611,Mobil bekas
2744. PT Nifana Motor,,"Jl RS Fatmawati 98-A, Pondok Labu, Cilandak Jakarta",( 021 ) 7508612,Mobil bekas
2745. Niaga Mobil,,Jl Kebayoran Lama Raya 52 Jakarta,( 021 ) 7394089,Mobil bekas
2746. New Imperial Auto Center,,"Jl Boulevard Tmr Raya Bursa Mobil Kelapa Gading Bl M-1/25, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 45844176,Mobil bekas
2747. Nayfos Motor,,Jl Biak Bl B/10 Jakarta,( 021 ) 6329433,Mobil bekas
2748. Nasabie Motor,,"Jl Kemayoran Psr Mobil Kemayoran Bl S/76-77, Kemayoran, Kemayoran Jakarta",( 021 ) 6546078,Mobil bekas
2749. Mustika Jaya Mobil,,"Jl Ir H Juanda 20 C RT 004/01, Cempaka Putih, Ciputat Jakarta",( 021 ) 7432768,Mobil bekas
2750. Mulia Mobilindo,,Jl S Wiryopranoto 99 Jakarta,( 021 ) 6261393,Mobil bekas
2751. Muara Mas Mobil,,"Jl Kemayoran Psr Mobil Kemayoran Bl P/1-2, Kemayoran, Kemayoran Jakarta",( 021 ) 6545376,Mobil bekas
2752. Motor 88,,Psr Mobil Kemayoran Bl Q/10 Jakarta,( 021 ) 65851162,Mobil bekas
2753. Monson Motor,,"Jl Bungur Besar Raya 56-G Ged Monson Lt 4, Bungur, Senen Jakarta",( 021 ) 4226002,Mobil bekas
2754. Mobilindo,,Jl Bungur Besar 43-AB Jakarta,( 021 ) 4248193,Mobil bekas
2755. Mobilen,,Jl Boulevard Tmr Bl M-1/11 Jakarta,( 021 ) 45846739,Mobil bekas
2756. UD Mobil,,"Jl Raya Pd Kelapa Bl F-1/3, Pondok Kelapa, Duren Sawit Jakarta",( 021 ) 8640352,Mobil bekas
2757. Mobil Plus,,"Jl Boulevard Tmr Raya Bursa Mobil 3 Bl ND-1/19, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 45842644,Mobil bekas
2758. Mobil 208,,"Jl Kota Baru Bandar Kemayoran Psr Mobil Kemayoran Bl S/80, Kemayoran, Kemayoran Jakarta",( 021 ) 6540831,Mobil bekas
2759. Mitra Mandiri Motor,,"Jl Raya Penggilingan 51 RT 002/03, Penggilingan, Cakung Jakarta",( 021 ) 4613217,Mobil bekas
2760. UD Mitoshi Motor,,"Jl H Samanhudi 14 B, Pasar Baru, Sawah Besar Jakarta",( 021 ) 34833101,Mobil bekas
2761. Mirza Mobil,,Jl I Gusti Ngurah Rai 16 RT 00 Jakarta,( 021 ) 8613586,Mobil bekas
2762. Mirza Gerry Mobil,,"Jl Dermaga Raya 10, Klender, Duren Sawit Jakarta",( 021 ) 86607809,Mobil bekas
2763. Mentari Mobilindo,,"Jl P Tubagus Angke Kompl Tmn Duta Mas Bl D/9 B, Jelambar, Grogol Petamburan Jakarta",( 021 ) 5645303,Mobil bekas
2764. Megatama Motor,,Jl KH Hasyim Ashari 16 Jakarta,( 021 ) 6319838,Mobil bekas
2765. Megah Motor,,"Jl Raya Hankam 1, Rambutan, Ciracas Jakarta",( 021 ) 8462508,Mobil bekas
2766. Mega Motor,,"Psr Mobil Kemayoran Bl S/68, Kemayoran, Kemayoran Jakarta",( 021 ) 6546957,Mobil bekas
2767. Media Mobil,,Jl S Wiryopranoto II 2 Jakarta,( 021 ) 3521448,Mobil bekas
2768. Medan Motor,,"Jl Batu Tulis Raya 52-B, Kebon Kelapa, Gambir Jakarta",( 021 ) 3805894,Mobil bekas
2769. Matahari Mobil,,"Jl Boulevard Tmr Raya Bursa Mobil Kelapa Gading I Bl M-1/1, Pegangsaan Dua, Kelapa Gading Jakarta",( 021 ) 45843777,Mobil bekas
2770. CV Manggala Jaya Motor,,Jl Biak 6A-6B Jakarta,( 021 ) 3446686,Mobil bekas
2771. Maleo Mobilindo,,"Psr Mobil Kemayoran Bl S/39, Kemayoran, Kemayoran Jakarta",( 021 ) 6540825,Mobil bekas
2772. Makmur Motor,,"Jl Garuda 10 RT 001/01, Kemayoran, Kemayoran Jakarta",( 021 ) 4241825,Mobil bekas
2773. Mahkota Motor,,Jl Boulevard Tmr Raya Bursa Mo Jakarta,( 021 ) 45846731,Mobil bekas
2774. Madan Mitra Motor Showroom,,"Jl Jagur 32 RT 002/10, Cipinang Melayu, Makasar Jakarta",( 021 ) 8629460,Mobil bekas
2775. Lun Jaya Motor,,"Jl Petojo Brt VI 5 RT 004/01, Duri Pulo, Gambir Jakarta",( 021 ) 6318248,Mobil bekas
2776. Lucky Motor,,"Jl Pecenongan 37 C, Kebon Kelapa, Gambir Jakarta",( 021 ) 3847977,Mobil bekas
2777. PT Lontar Motor Finance,,"Jl Mangga 32-34, Lagoa, Koja Jakarta",( 021 ) 43937446,Mobil bekas
2778. Lion Auto Car,,"Jl Boulevard Raya 1 Kelapa Gading A X C Unit 17, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 4517827,Mobil bekas
2779. Liaz Auto,,Jl Cipinang Jaya Raya 27-A RT Jakarta,( 021 ) 8194777,Mobil bekas
2780. Lestari Motor,,Jl Daan Mogot 73 Jakarta,( 021 ) 5643274,Mobil bekas
2781. Lesmana Motor,,"Jl Jelambar Utama Raya 30, Jelambar, Grogol Petamburan Jakarta",( 021 ) 5602388,Mobil bekas
2782. Lam Kabu Motor,,"Jl I Gusti Ngurah Rai 23, Klender, Duren Sawit Jakarta",( 021 ) 8602790,Mobil bekas
2783. Kunindo Mobil,,"Jl Kota Baru Bandar Kemayoran Bl C-9 Psr Mobil Kemayoran Bl S/21-22, Kemayoran, Kemayoran Jakarta",( 021 ) 6540821,Mobil bekas
2784. PT Kitra Motor,,Jl Dermaga 27 RT 003/11 Jakarta,( 021 ) 8625613,Mobil bekas
2785. PT Kirana Adi Mobilindo,,"Jl Otto Iskandardinata 151 A, Bidara Cina, Jatinegara Jakarta",( 021 ) 8514909,Mobil bekas
2786. PT Kimindo Putra Perkasa,,"Jl Arteri 88-A, Kebayoran Lama Selatan, Kebayoran Lama Jakarta",( 021 ) 7226966,Mobil bekas
2787. Ketapang Motor,,"Jl KH Zainal Arifin 61 AA, Petojo Utara, Gambir Jakarta",( 021 ) 6342926,Mobil bekas
2788. Kesawan Motor,,"Jl Batu Tulis Raya 24-A, Kebon Kelapa, Gambir Jakarta",( 021 ) 3860815,Mobil bekas
2789. Kembar Motor,,Psr Mobil Kemayoran Bl T/9 Jakarta,( 021 ) 6542888,Mobil bekas
2790. Kembang Motor,,Jl Bungur Besar Raya 88 Jakarta,( 021 ) 42878888,Mobil bekas
2791. Kemayoran Utama Mobil,,"Jl Kota Baru Bandar Kemayoran Bl S/78, Kemayoran, Kemayoran Jakarta",( 021 ) 6540820,Mobil bekas
2792. Kemanggisan Utama Motor,,"Jl Kemanggisan Utama Raya 6-B, Kemanggisan, Palmerah Jakarta",( 021 ) 5493396,Mobil bekas
2793. UD Kawan Setia Motor,,"Jl Raya Kebayoran Lama 45 RT 009/11, Grogol Utara, Kebayoran Lama Jakarta",( 021 ) 5304484,Mobil bekas
2794. Karya Indah Motor,,"Jl Bungur Besar 153 RT 008/04, Bungur, Senen Jakarta",( 021 ) 4246573,Mobil bekas
2795. CV Kartika Motor,,"Jl Raden Patah 20 RT 001/10, Paninggilan, Ciledug Jakarta",( 021 ) 73447519,Mobil bekas
2796. Kartika Agung Motor,,"Jl Raya Batutulis 14, Kebon Kelapa, Gambir Jakarta",( 021 ) 3455512,Mobil bekas
2797. PT Kalimusada Permai,,"Jl Gondangdia Lama 31, Gondangdia, Menteng Jakarta",( 021 ) 31923068,Mobil bekas
2798. Josh Putra Motor,,"Psr Mobil Kemayoran Bl V/10, Kemayoran, Kemayoran Jakarta",( 021 ) 6542841,Mobil bekas
2799. Jonathan Jaya Mobil,,"Jl Cideng Brt 81 A, Cideng, Gambir Jakarta",( 021 ) 3505213,Mobil bekas
2800. JJ Mobil,,"Psr Mobil Kemayoran Bl S/65, Kemayoran, Kemayoran Jakarta",( 021 ) 6540884,Mobil bekas
2801. PT Jayamitra Motor,,Jl Jatiwaringin Raya 363 Jakarta,( 021 ) 8469385,Mobil bekas
2802. Jaya Mobilindo,,"Psr Mobil Kemayoran Bl Q/1, Kemayoran, Kemayoran Jakarta",( 021 ) 65851061,Mobil bekas
2803. Jaya Mobil,,Jl KH Samanhudi 41 Jakarta,( 021 ) 3812144,Mobil bekas
2804. CV Jaya Mitra Motor,,"Jl Jatiwaringin Raya 3, Jati Waringin, Pondok Gede Jakarta",( 021 ) 8464180,Mobil bekas
2805. Jaya Auto,,Jl Raya Boulevard Tmr Bl ND-1/ Jakarta,( 021 ) 45842777,Mobil bekas
2806. Jaya Agung Mobil,,"Psr Mobil Kemayoran Bl S/83-84, Kemayoran, Kemayoran Jakarta",( 021 ) 6540852,Mobil bekas
2807. Jaya Abadi Motor,,"Jl Satria Raya 170 RT 004/04, Jelambar, Grogol Petamburan Jakarta",( 021 ) 5688640,Mobil bekas
2808. Jasa Siantar Motor,,"Jl Siantar 10 RT 001/03, Cideng, Gambir Jakarta",( 021 ) 3446054,Mobil bekas
2809. Jasa Motor,,"Jl Penggilingan Raya 8 RT 001/07, Penggilingan, Cakung Jakarta",( 021 ) 4618733,Mobil bekas
2810. Jakarta Motor,,"Jl Jatinegara Tmr 80, Rawa Bunga, Jatinegara Jakarta",( 021 ) 8192002,Mobil bekas
2811. PT Inti Jaya Motor,,Jl Boulevard Brt Raya Bl XC/4 Jakarta,( 021 ) 45853123,Mobil bekas
2812. Inti Jaya Motor,,"Psr Mobil Kemayoran Bl S/66, Kemayoran, Kemayoran Jakarta",( 021 ) 6540848,Mobil bekas
2813. PT Indomobil Used Car,,"Jl Gn Sahari Raya 43, Gunung Sahari Utara, Sawah Besar Jakarta",( 021 ) 6267570,Mobil bekas
2814. Indo Auto,,Psr Mobil Kemayoran Bl-S/56 Jakarta,( 021 ) 6540824,Mobil bekas
2815. Indah Mobil Indo,,"Jl Utan Kayu Raya 29, Utan Kayu Selatan, Matraman Jakarta",( 021 ) 8583877,Mobil bekas
2816. Ina Mobil,,"Jl Raya Condet 9 RT 002/16, Cililitan, Kramat Jati Jakarta",( 021 ) 80876587,Mobil bekas
2817. PT Impreza Perdana,,"Jl Darma Wangsa X 73, Melawai, Kebayoran Baru Jakarta",( 021 ) 7227627,Mobil bekas
2818. Ilham Berlian Motor,,Jl Kalimalang Raya 14 Jakarta,( 021 ) 8629116,Mobil bekas
2819. Hidayat Motor,,Jl Pos Pengumben 52 RT 004/06 Jakarta,( 021 ) 5862123,Mobil bekas
2820. Hengky Motor,,"Jl P Tubagus Angke Raya Kompl Taman Duta Mas Bl D-I/28, Jelambar, Grogol Petamburan Jakarta",( 021 ) 5678377,Mobil bekas
2821. Hendra Motor,,"Jl Batu Tulis 27, Kebon Kelapa, Gambir Jakarta",( 021 ) 3456627,Mobil bekas
2822. Hawaii Motor,,Jl Pahlawan Revolusi 10 RT 008 Jakarta,( 021 ) 8614970,Mobil bekas
2823. Haq Motor,,"Jl Balikpapan I 43 RT 007/05, Petojo Utara, Gambir Jakarta",( 021 ) 6335414,Mobil bekas
2824. PT Handal Mobilindo,,Jl Kalimalang Raya 33 A-B Jakarta,( 021 ) 8655141,Mobil bekas
2825. Handal Automobil,,"Jl Boulevard Tmr Raya 8, Pegangsaan Dua, Kelapa Gading Jakarta",( 021 ) 45846736,Mobil bekas
2826. Halex Motor,,"Jl Daan Mogot 50, Jelambar, Grogol Petamburan Jakarta",( 021 ) 56966532,Mobil bekas
2827. Gunavati Hemapala,,Jl Kemayoran Psr Mobil Kemayor Jakarta,( 021 ) 6543000,Mobil bekas
2828. PD Guna Pratama,,"Kompl Taman Kebun Jeruk Intercon Bl A-3/5, Srengseng, Kembangan Jakarta",( 021 ) 5490807,Mobil bekas
2829. CV Great Motor,,"Jl Arteri Kelapa Dua 17-A-C, Kelapa Dua, Kebon Jeruk Jakarta",( 021 ) 5330807,Mobil bekas
2830. Great Motor,,"Psr Mobil Kemayoran Bl Y/15, Kemayoran, Kemayoran Jakarta",( 021 ) 65861570,Mobil bekas
2831. Glory Perkasa Mobil,,"Jl Boulevard Tmr Raya Bursa Mobil 3 Bl ND-1/11, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 45842826,Mobil bekas
2832. Gemini Motor,,"Kota Baru Bandar Kemayoran Bl S/37-38, Kemayoran, Kemayoran Jakarta",( 021 ) 6540728,Mobil bekas
2833. CV Gemini Mobil,,"Jl Batu Ceper Raya 85 A, Kebon Kelapa, Gambir Jakarta",( 021 ) 3853426,Mobil bekas
2834. Gemilang Motor,,"Jl Kemayoran Psr Mobil Kemayoran Bl S/11 A-B, Gunung Sahari Utara, Sawah Besar Jakarta",( 021 ) 6544831,Mobil bekas
2835. Gemilang Mobil,,"Jl RS Fatmawati 35, Cipete Utara, Kebayoran Baru Jakarta",( 021 ) 7695128,Mobil bekas
2836. Gemilang Jaya Mobil,,"Psr Mobil Kemayoran Bl P/15, Gunung Sahari Selatan, Kemayoran Jakarta",( 021 ) 6540807,Mobil bekas
2837. Ganesha Mobilindo,,"Jl Letjen Suprapto 504, Cempaka Putih Timur, Cempaka Putih Jakarta",( 021 ) 4256934,Mobil bekas
2838. Galilea Motor,,"Jl Kemanggisan Utama Raya 3, Kemanggisan, Palmerah Jakarta",( 021 ) 5324667,Mobil bekas
2839. Galatia Mobil,,"Jl Kemayoran Psr Mobil Kemayoran Bl Y/11, Gunung Sahari Selatan, Kemayoran Jakarta",( 021 ) 65861583,Mobil bekas
2840. Gading Mobil,,"Psr Mobil Kemayoran Bl S/62, Kemayoran, Kemayoran Jakarta",( 021 ) 6540718,Mobil bekas
2841. Freeway Motor,,"Jl Kemayoran Psr Mobil Kemayoran Bl S/14, Kemayoran, Kemayoran Jakarta",( 021 ) 6545941,Mobil bekas
2842. PT Fista Mandiri,,"Jl Daan Mogot 50-E RT 001/03, Jelambar, Grogol Petamburan Jakarta",( 021 ) 56943889,Mobil bekas
2843. Findra Motor,,"Jl Kalimalang 7 RT 002/10, Pondok Kelapa, Duren Sawit Jakarta",( 021 ) 8629438,Mobil bekas
2844. PT Fico Cahya Nugrayasa,,"Jl RS Fatmawati Bl A/5-A, Gandaria Utara, Kebayoran Baru Jakarta",( 021 ) 7251168,Mobil bekas
2845. Family Motor 3,,"Jl I Gusti Ngurah Rai 9, Klender, Duren Sawit Jakarta",( 021 ) 8625836,Mobil bekas
2846. Fadil Mas Motor,,"Jl Otto Iskandardinata Raya 64, Bidara Cina, Jatinegara Jakarta",( 021 ) 85908879,Mobil bekas
2847. Expo Motor,,"Jl Pecenongan 46, Kebon Kelapa, Gambir Jakarta",( 021 ) 3454513,Mobil bekas
2848. PT Eskanii Asia Prima,,"Jl Boulevard Tmr Raya Bursa Mobil Kelapa Gading Bl D-1/29, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 45846753,Mobil bekas
2849. Eragon Auto,,Jl Boulevard Tmr Raya Bursa Mo Jakarta,( 021 ) 4517439,Mobil bekas
2850. Edmus Mobil,,"Psr Mobil Kemayoran Bl S/75, Kemayoran, Kemayoran Jakarta",( 021 ) 6540851,Mobil bekas
2851. CV Edi Auto,,Jl RS Fatmawati Raya 14 A Jakarta,( 021 ) 7507346,Mobil bekas
2852. Duyung Motor,,Jl Pinang Raya 9-A RT 003/09 Jakarta,( 021 ) 4711007,Mobil bekas
2853. PT Duta Auto Mobil,,Jl Rs Fatmawati 19 Jakarta,( 021 ) 7500040,Mobil bekas
2854. Dua Enam Motor,,"Jl Boulevard Tmr Raya Bursa Mobil Kelapa Gading Bl M-2/6, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 45847431,Mobil bekas
2855. DS Motor,,Jl Bungur Besar 18 RT 010/01 Jakarta,( 021 ) 4240772,Mobil bekas
2856. Djaya Toko,,Jl P Tubagus Angke Kompl Taman Jakarta,( 021 ) 5678628,Mobil bekas
2857. Dipan Jaya Mobil,,Jl Pd Bambu 4 Jakarta,( 021 ) 8612668,Mobil bekas
2858. Dias Motor,,"Jl Pecenongan 90-ABC, Kebon Kelapa, Gambir Jakarta",( 021 ) 3847779,Mobil bekas
2859. Diana Motor,,Jl KH Hasyim Ashari 9 Jakarta,( 021 ) 7307565,Mobil bekas
2860. Dewi Pratama Motor,,"Jl Inspeksi Saluran Tarum Brt 45 RT 003/10, Cipinang Melayu, Makasar Jakarta",( 021 ) 8629450,Mobil bekas
2861. PT Dempo Makmur Motor,,"Jl KH Samanhudi 20, Pasar Baru, Sawah Besar Jakarta",( 021 ) 3840703,Mobil bekas
2862. Demo Mobil,,"Jl KH Samanhudi 51, Pasar Baru, Sawah Besar Jakarta",( 021 ) 3807143,Mobil bekas
2863. Dana Mas Motor,,"Jl Musi 14, Cideng, Gambir Jakarta",( 021 ) 3811319,Mobil bekas
2864. Custome Mobil,,"Jl Bungur Besar 43, Gunung Sahari Selatan, Kemayoran Jakarta",( 021 ) 42880821,Mobil bekas
2865. CS Motor,,"Jl Tomang Utr I 175, Tomang, Grogol Petamburan Jakarta",( 021 ) 5672563,Mobil bekas
2866. Collections Motor,,Jl RS Fatmawati 26-C Jakarta,( 021 ) 7658281,Mobil bekas
2867. CNR Mobil,,"Jl Margonda Raya 346 RT 001/02, Kemiri Muka, Beji Jakarta",( 021 ) 78882763,Mobil bekas
2868. PD Citra Mobilindo,,"Jl Bungur Besar 18 RT 010/01, Gunung Sahari Selatan, Kemayoran Jakarta",( 021 ) 4247948,Mobil bekas
2869. Citra Mega,,Jl Cideng Brt 1-AA Jakarta,( 021 ) 6316735,Mobil bekas
2870. PT Ciputat Prabuniaga Motor,,"Jl Ir H Juanda 21-A, Cipayung, Ciputat Jakarta",( 021 ) 7444238,Mobil bekas
2871. PT Ciputat Auto Raya,,"Jl Ciputat Raya 77, Melawai, Kebayoran Baru Jakarta",( 021 ) 7210007,Mobil bekas
2872. Cikini Motor,,"Jl Cikini Raya 69-A, Cikini, Menteng Jakarta",( 021 ) 3143350,Mobil bekas
2873. Cideng Sakti Motor,,"Jl Cideng Brt 99, Cideng, Gambir Jakarta",( 021 ) 3805659,Mobil bekas
2874. PT Chika Mobilindo Cemerlang,,"Jl Boulevard Tmr Raya Bl ZA/11, Pegangsaan Dua, Kelapa Gading Jakarta",( 021 ) 45845588,Mobil bekas
2875. Champ Motor,,"Psr Mobil Kemayoran Bl S/7, Gunung Sahari Utara, Sawah Besar Jakarta",( 021 ) 6542346,Mobil bekas
2876. Century Mobil,,"Jl Boulevard Raya 1, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 45842450,Mobil bekas
2877. Central Motor,,Jl KH Samanhudi 36-C Jakarta,( 021 ) 3857932,Mobil bekas
2878. PT Central Auto Raya,,"Jl Boulevard Tmr Raya Bursa Mobil I Bl M-1/26, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 45846751,Mobil bekas
2879. Cempaka Indah Motor,,"Jl Batu Tulis 22 B, Kebon Kelapa, Gambir Jakarta",( 021 ) 2312050,Mobil bekas
2880. Cempaka Citra Mobil,,"Jl Tomang Asli 48, Jati Pulo, Palmerah Jakarta",( 021 ) 5673345,Mobil bekas
2881. Cemerlang Jaya Motor,,"Psr Mobil Kemayoran Bl Q/12, Kemayoran, Kemayoran Jakarta",( 021 ) 6546940,Mobil bekas
2882. Cavin Motor,,"Jl Lebak Bulus 59 RT 001/04, Cilandak Barat, Cilandak Jakarta",( 021 ) 75908774,Mobil bekas
2883. Canary Mobil,,"Psr Mobil Kemayoran Bl S/83-84, Kemayoran, Kemayoran Jakarta",( 021 ) 6540844,Mobil bekas
2884. Cahya Auto,,"Jl Boulevard Raya 1 Kelapa Gading A X C 10, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 4517434,Mobil bekas
2885. Cahaya Prima Motor,,Psr Mobil Kemayoran Bl-S/50-51 Jakarta,( 021 ) 6540734,Mobil bekas
2886. PT Cahaya Permata Mobilindo,,Ruko Permata Pondok Gede Bl D/2 Jakarta,( 021 ) 8467865,Mobil bekas
2887. Cahaya Mobil,,"Jl Raya Pajajaran 8, Pamulang Barat, Ciputat Jakarta",( 021 ) 7428381,Mobil bekas
2888. Cahaya Indah Motor,,"Jl Batu Ceper 75, Kebon Kelapa, Gambir Jakarta",( 021 ) 3857857,Mobil bekas
2889. PT Cahaya Abdi Karya,,"Jl Raya Boulevard Tmr Kompl Boulevard Bl ZA/9, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 4526742,Mobil bekas
2890. Budi Jaya Motor,,Jl RS Fatmawati 39 Pus Onderdi Jakarta,( 021 ) 72793712,Mobil bekas
2891. PT Buana Surya Motor,,Jl Akses UI 1 Jakarta,( 021 ) 8726905,Mobil bekas
2892. PT Buana Semesta Arthamulia,,"Jl KH Hasyim Ashari 20, Petojo Utara, Gambir Jakarta",( 021 ) 6321218,Mobil bekas
2893. Brian Mobil,,Jl Jatinegara Tmr 98 Jakarta,( 021 ) 8197832,Mobil bekas
2894. Boster Motor,,"Jl Raya Kalimalang Bl A-5/1, Pondok Kelapa, Duren Sawit Jakarta",( 021 ) 86608228,Mobil bekas
2895. Boris Mobilindo,,"Jl Letjen Suprapto 76-A, Cempaka Baru, Kemayoran Jakarta",( 021 ) 42873880,Mobil bekas
2896. Bintang Samudra,,"Jl Kemayoran Psr Mobil Kemayoran Bl S/30, Gunung Sahari Selatan, Kemayoran Jakarta",( 021 ) 6546248,Mobil bekas
2897. Bintang Makmur Motor,,"Jl Pecenongan 47 A, Kebon Kelapa, Gambir Jakarta",( 021 ) 3865406,Mobil bekas
2898. Bintang Fajar Motor,,"Jl Kaji 29, Petojo Utara, Gambir Jakarta",( 021 ) 6318475,Mobil bekas
2899. Betawi Motors,,"Jl Ceylon 13, Kebon Kelapa, Gambir Jakarta",( 021 ) 3458822,Mobil bekas
2900. Betawi Motor,,"Jl Boulevard Tmr Raya Bursa Mobil Kelapa Gading Bl M-2/7, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 45845284,Mobil bekas
2901. Best Car Mobilindo,,Gg Macan Bl B-1/6 Jakarta,( 021 ) 5686485,Mobil bekas
2902. PT Berlian Abadua Satu,,Jl Jend A Yani 1 KTB Bldg Anne Jakarta,( 021 ) 47866081,Mobil bekas
2903. PT Berkat Usaha Bersama,,Jl Boulevard Brt Raya Bl XC/A- Jakarta,( 021 ) 4524585,Mobil bekas
2904. Berkat Jaya Motor,,"Psr Mobil Kemayoran Bl P/3, Kemayoran, Kemayoran Jakarta",( 021 ) 6546955,Mobil bekas
2905. Berkat Anugerah Mobil,,"Jl Kemayoran Psr Mobil Kemayoran Bl Z/12, Kemayoran, Kemayoran Jakarta",( 021 ) 65861520,Mobil bekas
2906. CV Berkah Rezeki Refi Auto,,"Jl Panjang 9, Kebon Jeruk, Kebon Jeruk Jakarta",( 021 ) 5305481,Mobil bekas
2907. Berdiri Mobilindo,,Jl Raya Dermaga 6 Jakarta,( 021 ) 86607677,Mobil bekas
2908. Ben Mobilindo,,"Jl Tomang Utr 47, Tomang, Grogol Petamburan Jakarta",( 021 ) 5689732,Mobil bekas
2909. PT Ben Mobil,,Jl Tomang Utr 47 Jakarta,( 021 ) 5684514,Mobil bekas
2910. Bellix Jaya Motor,,"Psr Mobil Kemayoran Bl S/18, Kemayoran, Kemayoran Jakarta",( 021 ) 6540741,Mobil bekas
2911. Belia Mobil,,"Jl Jatinegara Tmr 54, Bali Mester, Jatinegara Jakarta",( 021 ) 8502684,Mobil bekas
2912. Baurakso,,"Jl WR Supratman 39 RT 010/09, Cempaka Putih, Ciputat Jakarta",( 021 ) 7377582,Mobil bekas
2913. Batu Ceper Auto,,"Psr Mobil Kemayoran Bl Y/5 & 12, Gunung Sahari Selatan, Kemayoran Jakarta",( 021 ) 65861573,Mobil bekas
